Label,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
5,-59.0,-67.0,-63.0,-50.0
5,-54.0,-67.0,-59.0,-54.0
5,-52.0,-68.0,-63.0,-56.0
5,-60.0,-67.0,-63.0,-56.0
5,,-67.0,,
5,-62.0,-67.0,-62.0,-49.0
5,-61.0,-73.0,-59.0,-54.0
5,-58.0,-67.0,-62.0,-54.0
5,-60.0,-68.0,-63.0,-55.0
5,-58.0,-67.0,,-49.0
5,-60.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-62.0,-48.0
5,-60.0,-67.0,-61.0,-55.0
5,-58.0,-67.0,-63.0,-53.0
5,-60.0,-68.0,-63.0,-53.0
5,-60.0,-68.0,-63.0,-56.0
5,-60.0,-68.0,-63.0,-56.0
5,-58.0,-68.0,-63.0,-55.0
5,-58.0,-68.0,-62.0,-54.0
5,-60.0,-67.0,-63.0,-55.0
5,-58.0,-68.0,-59.0,-50.0
5,-59.0,-68.0,-62.0,-54.0
5,-58.0,-67.0,-59.0,-54.0
5,-61.0,-68.0,-63.0,-53.0
5,-59.0,-68.0,-62.0,-54.0
5,-60.0,-67.0,-62.0,-56.0
5,-58.0,-68.0,-63.0,-56.0
5,-60.0,-67.0,-61.0,-54.0
5,-58.0,-68.0,-63.0,-45.0
5,-59.0,-67.0,-63.0,-55.0
5,-62.0,-68.0,-63.0,-54.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-60.0,-67.0,-62.0,-55.0
5,-60.0,-68.0,-63.0,-55.0
5,-60.0,-67.0,-62.0,-55.0
5,-59.0,-68.0,-62.0,-54.0
5,-62.0,-67.0,-62.0,-53.0
5,-59.0,-67.0,-63.0,-55.0
5,-58.0,-68.0,-63.0,-55.0
5,-58.0,-67.0,-59.0,-56.0
5,-58.0,-67.0,-59.0,-56.0
5,-58.0,-68.0,-62.0,-54.0
5,-59.0,-68.0,-63.0,-54.0
5,-59.0,-67.0,-62.0,-55.0
5,-59.0,-67.0,-63.0,-48.0
5,-59.0,-68.0,-63.0,-47.0
5,-60.0,-68.0,-62.0,-56.0
5,-59.0,-67.0,-62.0,-50.0
5,-58.0,-68.0,-62.0,-47.0
5,-53.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-60.0,-67.0,-60.0,-49.0
5,-53.0,-68.0,-63.0,-48.0
5,-59.0,-67.0,-63.0,-52.0
5,-60.0,-67.0,-63.0,-56.0
5,-59.0,-67.0,-61.0,-55.0
5,-60.0,-67.0,-63.0,-55.0
5,-59.0,-67.0,-62.0,-55.0
5,-59.0,-68.0,-63.0,-52.0
5,-60.0,-67.0,-63.0,-50.0
5,-58.0,-67.0,-63.0,
5,-59.0,-67.0,-62.0,-54.0
5,-60.0,-67.0,-62.0,-56.0
5,-61.0,-68.0,,
5,-59.0,-68.0,-63.0,-56.0
5,-60.0,-67.0,-62.0,-56.0
5,,,,-56.0
5,-59.0,-68.0,-63.0,-53.0
5,-59.0,-68.0,-62.0,-54.0
5,-58.0,-67.0,-59.0,-48.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-59.0,-68.0,-62.0,-48.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-68.0,-63.0,-52.0
5,-60.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-54.0
5,-60.0,-67.0,-63.0,-54.0
5,-60.0,-67.0,-63.0,-52.0
5,-58.0,-68.0,-63.0,-54.0
5,-60.0,-68.0,-63.0,-55.0
5,-58.0,-68.0,-62.0,-52.0
5,-59.0,-67.0,-62.0,-54.0
5,-58.0,-68.0,-59.0,-54.0
5,-60.0,-67.0,-62.0,-49.0
5,-60.0,-68.0,-62.0,-56.0
5,-61.0,-67.0,-62.0,-56.0
5,-62.0,-68.0,-63.0,-53.0
5,-59.0,-67.0,-62.0,-55.0
5,-60.0,-67.0,-62.0,-53.0
5,-60.0,-67.0,-62.0,-55.0
5,-61.0,-68.0,-63.0,-52.0
5,-60.0,-68.0,-60.0,-56.0
5,-59.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-58.0,-54.0
5,-58.0,-68.0,-63.0,-54.0
5,-58.0,-68.0,-63.0,-54.0
5,-60.0,-67.0,-62.0,-55.0
5,-58.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-55.0
5,-60.0,-68.0,-62.0,-56.0
5,-58.0,-68.0,-62.0,-54.0
5,-59.0,-68.0,-62.0,-56.0
5,,,,-55.0
5,-59.0,-67.0,-63.0,-54.0
5,-58.0,-68.0,-62.0,-54.0
5,-55.0,-68.0,-60.0,-55.0
5,-61.0,-72.0,-63.0,-54.0
5,-59.0,-68.0,-62.0,-56.0
5,-58.0,-68.0,-63.0,-55.0
5,-54.0,-67.0,-61.0,-54.0
5,-58.0,-67.0,-62.0,-48.0
5,,-67.0,,
5,-58.0,-67.0,-63.0,-56.0
5,-60.0,-67.0,-63.0,-55.0
5,-58.0,-68.0,-62.0,-47.0
5,-58.0,-67.0,-62.0,-56.0
5,-58.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-60.0,-54.0
5,-54.0,-67.0,-62.0,-48.0
5,-60.0,-67.0,-63.0,-49.0
5,-59.0,-67.0,-62.0,-55.0
5,-60.0,-67.0,-62.0,-56.0
5,-52.0,-68.0,-63.0,-56.0
5,-58.0,,-63.0,-55.0
5,-62.0,-68.0,-58.0,-50.0
5,-59.0,-68.0,-62.0,-55.0
5,-58.0,-67.0,-62.0,-56.0
5,-60.0,-67.0,,
5,-58.0,-67.0,-62.0,-55.0
5,-61.0,-67.0,-62.0,-56.0
5,-59.0,-68.0,-63.0,-55.0
5,-63.0,-68.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-54.0
5,,,-62.0,-54.0
5,-59.0,-68.0,-63.0,-54.0
5,-59.0,-68.0,-63.0,-53.0
5,-57.0,-74.0,-62.0,-42.0
5,-60.0,-68.0,-62.0,-56.0
5,-60.0,-68.0,-71.0,-57.0
5,-52.0,-68.0,-59.0,-54.0
5,-59.0,-67.0,-59.0,-54.0
5,-60.0,-68.0,-62.0,-57.0
5,-60.0,-68.0,-62.0,-56.0
5,-58.0,-67.0,-60.0,-53.0
5,-60.0,-68.0,-63.0,-55.0
5,-59.0,-68.0,-63.0,-54.0
5,-58.0,-67.0,-63.0,-56.0
5,-54.0,-67.0,-62.0,-55.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-60.0,-67.0,-62.0,
5,-58.0,-67.0,-62.0,
5,-58.0,-67.0,-62.0,-55.0
5,-59.0,-67.0,-63.0,-54.0
5,-60.0,-68.0,-60.0,-55.0
5,-59.0,-68.0,-62.0,-55.0
5,-60.0,-68.0,-63.0,-47.0
5,-60.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,,-55.0
5,-60.0,-68.0,-63.0,-55.0
5,,,,-55.0
5,-58.0,-68.0,-63.0,-56.0
5,-62.0,-67.0,-62.0,-50.0
5,-58.0,-68.0,-63.0,-47.0
5,-58.0,-68.0,-63.0,-50.0
5,-54.0,-67.0,-62.0,-55.0
5,-60.0,-67.0,-63.0,-55.0
5,,,-62.0,-56.0
5,-59.0,-67.0,-62.0,-54.0
5,-58.0,-68.0,-63.0,-48.0
5,-62.0,-72.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-53.0
5,-53.0,-68.0,-63.0,-51.0
5,-58.0,-67.0,-63.0,-54.0
5,-54.0,-67.0,-59.0,-55.0
5,-60.0,-67.0,-62.0,-50.0
5,-60.0,-67.0,-62.0,-53.0
5,-59.0,-68.0,-63.0,-54.0
5,-58.0,-68.0,-63.0,-54.0
5,-59.0,-67.0,-63.0,-56.0
5,-55.0,-67.0,-62.0,-54.0
5,-58.0,-67.0,-59.0,-54.0
5,-60.0,-67.0,-63.0,-55.0
5,-60.0,-67.0,-63.0,-55.0
5,-60.0,-67.0,-63.0,-56.0
5,-60.0,-68.0,-64.0,-56.0
5,-59.0,-67.0,-62.0,-55.0
5,-58.0,-67.0,-62.0,-47.0
5,-59.0,-68.0,-63.0,-55.0
5,-60.0,-67.0,-62.0,-49.0
5,-58.0,-67.0,-62.0,-55.0
5,-58.0,-68.0,-63.0,-54.0
5,-58.0,-67.0,-63.0,-56.0
5,,-72.0,,
5,-58.0,-68.0,-63.0,-56.0
5,-60.0,-68.0,-63.0,-56.0
5,-60.0,-68.0,-62.0,-55.0
5,-59.0,-68.0,-62.0,-54.0
5,-59.0,-67.0,,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-61.0,-67.0,-60.0,-53.0
5,-58.0,-67.0,-62.0,-56.0
5,-58.0,-67.0,-59.0,-56.0
5,-60.0,-68.0,-63.0,-47.0
5,-59.0,-68.0,-63.0,-55.0
5,-60.0,-68.0,-63.0,-55.0
5,-60.0,-68.0,-62.0,-56.0
5,-59.0,-67.0,-62.0,-50.0
5,-60.0,-68.0,-62.0,-56.0
5,-60.0,-67.0,-62.0,-53.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-68.0,-62.0,-54.0
5,-60.0,-67.0,-63.0,-50.0
5,-59.0,-67.0,-62.0,-55.0
5,-58.0,-67.0,-63.0,
5,-60.0,-67.0,-63.0,-55.0
5,-54.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-54.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-61.0,-53.0
5,-59.0,-68.0,-62.0,-54.0
5,-62.0,-67.0,-63.0,-53.0
5,-60.0,-67.0,-62.0,-53.0
5,-59.0,-68.0,-63.0,-57.0
5,-58.0,-67.0,-63.0,
5,-58.0,-67.0,-63.0,-55.0
5,-60.0,-70.0,-63.0,-49.0
5,-59.0,-67.0,-63.0,-56.0
5,-58.0,-67.0,-63.0,-55.0
5,-60.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-54.0,-67.0,-61.0,-55.0
5,-60.0,-68.0,-63.0,-55.0
5,-54.0,-67.0,-63.0,-55.0
5,-59.0,-67.0,-63.0,-55.0
5,-62.0,-67.0,-62.0,-49.0
5,-60.0,-68.0,-63.0,-55.0
5,-60.0,-67.0,-63.0,-56.0
5,,,-62.0,-56.0
5,-60.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-54.0
5,-58.0,-67.0,-60.0,-49.0
5,-61.0,-68.0,-63.0,-52.0
5,-58.0,-67.0,-60.0,-49.0
5,-54.0,-67.0,-59.0,-55.0
5,-59.0,-67.0,-62.0,-50.0
5,-59.0,-67.0,-63.0,-52.0
5,-59.0,-67.0,-63.0,-48.0
5,-58.0,-68.0,-62.0,-55.0
5,-59.0,-68.0,-63.0,-54.0
5,-59.0,-67.0,-63.0,-52.0
5,-59.0,-68.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-55.0
5,-58.0,-67.0,-63.0,-54.0
5,-54.0,-67.0,-62.0,-55.0
5,-60.0,-68.0,-63.0,-55.0
5,-67.0,-76.0,-70.0,-56.0
5,-58.0,-68.0,-62.0,-54.0
5,-63.0,-68.0,-63.0,-55.0
5,-62.0,-67.0,-59.0,-54.0
5,-60.0,-68.0,-62.0,-56.0
5,-58.0,-68.0,-63.0,-54.0
5,-59.0,-67.0,-62.0,-55.0
5,-59.0,-67.0,-63.0,-50.0
5,-60.0,-68.0,-63.0,-54.0
5,-59.0,-68.0,-62.0,-54.0
5,-60.0,-67.0,-60.0,-49.0
5,-58.0,-67.0,-62.0,-53.0
5,-58.0,-67.0,-63.0,-55.0
5,-52.0,-68.0,-63.0,-56.0
5,-58.0,-67.0,-62.0,-56.0
5,-58.0,-67.0,-63.0,-54.0
5,-60.0,-67.0,-62.0,-55.0
5,-54.0,-68.0,-63.0,-55.0
5,-58.0,-67.0,-59.0,-56.0
5,-61.0,-73.0,-59.0,-54.0
5,-59.0,-67.0,-63.0,-54.0
5,-58.0,-67.0,-63.0,-54.0
5,-60.0,-68.0,-62.0,-56.0
5,-59.0,-68.0,-63.0,-55.0
5,-59.0,-67.0,-62.0,-56.0
5,-58.0,-67.0,-62.0,-55.0
5,-61.0,-67.0,-62.0,-56.0
5,-54.0,-68.0,-59.0,-55.0
5,-55.0,-67.0,-62.0,-54.0
5,-59.0,-68.0,-63.0,-55.0
4,-62.0,-70.0,-64.0,-53.0
4,,-69.0,,
4,-62.0,-68.0,-62.0,-53.0
4,-62.0,-68.0,-64.0,-47.0
4,-62.0,-68.0,-65.0,-54.0
4,-56.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-61.0,-67.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,
4,-63.0,-68.0,-65.0,-54.0
4,-52.0,-68.0,-63.0,-48.0
4,-61.0,-69.0,-65.0,-52.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-47.0
4,-61.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-63.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-79.0,-65.0,-56.0
4,-61.0,-69.0,-65.0,-53.0
4,-63.0,-69.0,-63.0,-59.0
4,-62.0,-68.0,-62.0,-48.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-52.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-48.0
4,-62.0,-69.0,-64.0,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,-61.0,-68.0,-63.0,-53.0
4,-62.0,-68.0,-65.0,-52.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-54.0
4,-63.0,-70.0,-61.0,-52.0
4,-61.0,-68.0,-62.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-54.0,-68.0,-65.0,-53.0
4,-63.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-61.0,-46.0
4,-62.0,-69.0,-64.0,-53.0
4,-57.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-49.0
4,-62.0,-69.0,-64.0,-48.0
4,-62.0,-69.0,-64.0,-49.0
4,-61.0,-68.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-63.0,-69.0,-65.0,-54.0
4,,-69.0,,
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-68.0,-61.0,-53.0
4,-61.0,-68.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,-61.0,-69.0,-65.0,-53.0
4,-62.0,-68.0,-64.0,-51.0
4,-62.0,-69.0,-59.0,-46.0
4,-61.0,-69.0,-62.0,-53.0
4,-62.0,-69.0,-62.0,-52.0
4,-62.0,-69.0,-64.0,-53.0
4,-63.0,-70.0,-60.0,-50.0
4,-63.0,-68.0,-66.0,-55.0
4,-62.0,-69.0,-63.0,-52.0
4,,,,-53.0
4,-61.0,-69.0,-65.0,-52.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-52.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-68.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-54.0
4,-56.0,-68.0,-65.0,-53.0
4,-61.0,-68.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-63.0,-69.0,-65.0,-55.0
4,-62.0,-69.0,-64.0,-48.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-53.0
4,-58.0,-68.0,-64.0,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,,,-64.0,-53.0
4,-62.0,-69.0,-62.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-63.0,-51.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,,,,-51.0
4,-62.0,-69.0,-65.0,-52.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-68.0,-65.0,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,-61.0,-68.0,-65.0,-54.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-60.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-58.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-65.0,-53.0
4,-63.0,-68.0,-66.0,-55.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-51.0
4,-62.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-60.0,-52.0
4,-54.0,-68.0,-62.0,-49.0
4,-63.0,-68.0,-65.0,-47.0
4,-62.0,-68.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-57.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-67.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-52.0
4,-60.0,-72.0,-65.0,-55.0
4,-62.0,-68.0,-65.0,-54.0
4,-62.0,-68.0,-65.0,-53.0
4,-57.0,-69.0,-66.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-63.0,-54.0
4,-61.0,-79.0,-63.0,-51.0
4,,,,-44.0
4,-62.0,-68.0,-61.0,-54.0
4,-62.0,-68.0,-62.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-53.0,-68.0,-64.0,-53.0
4,-63.0,-69.0,-65.0,-54.0
4,-63.0,-70.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-68.0,-65.0,-48.0
4,-61.0,-69.0,-64.0,-53.0
4,-63.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-68.0,-64.0,-53.0
4,-57.0,-69.0,,
4,-56.0,-69.0,-64.0,-49.0
4,-62.0,-69.0,-64.0,-53.0
4,-54.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-49.0
4,-62.0,-69.0,-64.0,-51.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-49.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-61.0,-69.0,-64.0,-47.0
4,-61.0,-68.0,-65.0,-53.0
4,-63.0,-70.0,-62.0,-52.0
4,-62.0,-69.0,-63.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-64.0,-53.0
4,-62.0,-68.0,-65.0,-48.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-61.0,-68.0,-64.0,-49.0
4,-62.0,-68.0,-65.0,-54.0
4,-62.0,-69.0,-61.0,-53.0
4,-62.0,-68.0,-64.0,-53.0
4,-62.0,-69.0,-62.0,-49.0
4,-61.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-61.0,-69.0,-64.0,-54.0
4,-61.0,-68.0,-65.0,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,,,,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-53.0
4,-61.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-62.0,-53.0
4,-51.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-64.0,-49.0
4,-62.0,-69.0,-58.0,-47.0
4,-62.0,-69.0,-65.0,-52.0
4,-62.0,-69.0,-64.0,-52.0
4,-62.0,-69.0,-64.0,-51.0
4,-62.0,-68.0,-65.0,-53.0
4,-62.0,-68.0,-63.0,-53.0
4,-62.0,-69.0,-60.0,-53.0
4,-61.0,-69.0,-64.0,-53.0
4,-61.0,-69.0,-64.0,-50.0
4,-61.0,-68.0,-65.0,-51.0
4,-62.0,-68.0,-62.0,-53.0
4,-52.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-49.0
4,-61.0,-70.0,-64.0,-51.0
4,-62.0,-69.0,-64.0,-47.0
4,-63.0,-68.0,-65.0,-53.0
4,-54.0,-69.0,-64.0,-53.0
4,-53.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-64.0,-54.0
4,-63.0,-68.0,-66.0,-60.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-65.0,-53.0
4,-56.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-52.0
4,-62.0,-69.0,-64.0,-44.0
4,-61.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-48.0
4,-62.0,-69.0,-61.0,-46.0
4,-61.0,-69.0,-64.0,-53.0
4,-53.0,-69.0,-64.0,-54.0
4,-61.0,-69.0,-63.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-64.0,-51.0
4,-62.0,-69.0,-65.0,-53.0
4,-61.0,-69.0,-64.0,-48.0
4,-62.0,-69.0,-64.0,-53.0
4,-61.0,-69.0,-64.0,-47.0
4,-63.0,-80.0,-63.0,-54.0
4,-62.0,-68.0,-64.0,-54.0
4,-57.0,-69.0,-59.0,-49.0
4,-61.0,-68.0,-65.0,-53.0
4,,,-65.0,-53.0
4,-56.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-62.0,-53.0
4,-62.0,-68.0,-65.0,-49.0
4,-51.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-51.0
4,-61.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-56.0,-69.0,-65.0,-53.0
4,-61.0,-68.0,-62.0,-53.0
4,-61.0,-68.0,-62.0,-48.0
4,-63.0,-69.0,-61.0,-48.0
4,-62.0,-68.0,-64.0,-52.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-48.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,,
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-49.0
4,-62.0,-69.0,-60.0,-46.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-53.0
4,-61.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-53.0
4,-63.0,-69.0,-65.0,-51.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-62.0,-47.0
4,-56.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,,,,-48.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-52.0
4,-62.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-49.0
4,-62.0,-69.0,-64.0,
4,-62.0,-68.0,-66.0,-53.0
4,-62.0,-69.0,-64.0,-52.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-56.0,-68.0,-64.0,-53.0
4,-63.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-48.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-65.0,-48.0
4,-62.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-48.0
4,-62.0,,-64.0,-54.0
4,-61.0,-69.0,-65.0,-52.0
4,-62.0,-69.0,-64.0,-54.0
4,-63.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-65.0,-53.0
4,-61.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-61.0,-53.0
4,-63.0,-69.0,-65.0,-53.0
4,-61.0,-69.0,-64.0,-54.0
4,-61.0,-68.0,-65.0,-48.0
4,-62.0,-69.0,-64.0,-49.0
4,-61.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-60.0,-52.0
4,-62.0,-68.0,-65.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-63.0,-53.0
4,-63.0,-69.0,-60.0,-52.0
4,-62.0,-69.0,,
4,-61.0,-69.0,-62.0,-51.0
4,-63.0,-69.0,-64.0,-49.0
4,-62.0,-69.0,-59.0,
4,-61.0,-69.0,-65.0,-53.0
4,-62.0,-69.0,-65.0,-48.0
4,-62.0,-68.0,-65.0,-53.0
4,-61.0,-68.0,-65.0,-53.0
4,-57.0,-69.0,-64.0,-53.0
4,-61.0,-69.0,-63.0,-54.0
4,-62.0,-69.0,-63.0,-54.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-68.0,-64.0,-51.0
4,-56.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-69.0,-61.0,-48.0
4,-62.0,-69.0,-64.0,-48.0
4,-62.0,-69.0,-64.0,-54.0
4,-62.0,-76.0,-63.0,-56.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-68.0,-66.0,-53.0
4,-62.0,-69.0,-65.0,-54.0
4,-62.0,-69.0,-62.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-61.0,-68.0,-63.0,-53.0
4,-63.0,-68.0,-65.0,-54.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-68.0,-64.0,-48.0
4,-62.0,-68.0,-64.0,
4,-62.0,,-64.0,-53.0
4,-61.0,-69.0,-64.0,-48.0
4,-62.0,-68.0,-65.0,-54.0
4,-62.0,-69.0,-62.0,-52.0
4,-62.0,-69.0,-65.0,-48.0
4,,,-65.0,-51.0
4,-62.0,-69.0,-59.0,-45.0
4,-62.0,-69.0,-64.0,-53.0
4,-62.0,-69.0,-63.0,-53.0
4,-62.0,-69.0,-64.0,-53.0
